person_id,birth_date,birth_date_source,raw_display_first_last
1628381,1997-09-23,nba_api_commonplayerinfo,John Collins
1628382,1995-03-28,nba_api_commonplayerinfo,Justin Jackson
1628383,1997-06-14,nba_api_commonplayerinfo,Justin Patton
1628384,1997-07-17,nba_api_commonplayerinfo,OG Anunoby
1628385,1998-04-22,nba_api_commonplayerinfo,Harry Giles III
1628386,1998-04-21,nba_api_commonplayerinfo,Jarrett Allen
1628387,1998-10-16,nba_api_commonplayerinfo,Ike Anigbogu
1628388,1997-04-30,nba_api_commonplayerinfo,T.J. Leaf
1628389,1997-07-18,nba_api_commonplayerinfo,Bam Adebayo
1628390,1998-05-17,nba_api_commonplayerinfo,Terrance Ferguson
1628391,1996-02-19,nba_api_commonplayerinfo,D.J. Wilson
1628392,1998-05-05,nba_api_commonplayerinfo,Isaiah Hartenstein
1628393,1996-07-26,nba_api_commonplayerinfo,Jawun Evans
1628394,1995-12-20,nba_api_commonplayerinfo,Anžejs Pasečņiks
1628395,1995-01-07,nba_api_commonplayerinfo,Jordan Bell
1628396,1998-01-08,nba_api_commonplayerinfo,Tony Bradley
1628397,1997-02-04,nba_api_commonplayerinfo,Ivan Rabb
1628398,1995-07-24,nba_api_commonplayerinfo,Kyle Kuzma
1628399,1996-04-09,nba_api_commonplayerinfo,Tyler Lydon
1628400,1994-12-05,nba_api_commonplayerinfo,Semi Ojeleye
1628401,1994-07-02,nba_api_commonplayerinfo,Derrick White
1628402,1998-05-04,nba_api_commonplayerinfo,Frank Jackson
1628403,1997-04-18,nba_api_commonplayerinfo,Caleb Swanigan
1628404,1995-03-06,nba_api_commonplayerinfo,Josh Hart
1628405,1995-05-04,nba_api_commonplayerinfo,Johnathan Motley
1628406,,common_player_info_error:KeyError,
1628407,1995-08-30,nba_api_commonplayerinfo,Dwayne Bacon
1628408,1996-10-25,nba_api_commonplayerinfo,PJ Dozier
1628409,1995-04-13,nba_api_commonplayerinfo,Alec Peters
1628410,1995-12-31,nba_api_commonplayerinfo,Edmond Sumner
1628411,1994-12-20,nba_api_commonplayerinfo,Wes Iwundu
1628412,1994-04-03,nba_api_commonplayerinfo,Frank Mason III
1628413,1996-01-02,nba_api_commonplayerinfo,Jonah Bolden
1628414,1994-11-15,nba_api_commonplayerinfo,Sindarius Thornwell
1628415,1996-01-22,nba_api_commonplayerinfo,Dillon Brooks
1628416,1996-02-18,nba_api_commonplayerinfo,Tyler Dorsey
1628417,1993-09-16,nba_api_commonplayerinfo,Jaron Blossomgame
1628418,1997-07-31,nba_api_commonplayerinfo,Thomas Bryant
1628419,1996-07-11,nba_api_commonplayerinfo,Cameron Oliver
1628420,1995-06-27,nba_api_commonplayerinfo,Monte Morris
1628421,1995-03-07,nba_api_commonplayerinfo,Devin Robinson
1628422,1994-05-06,nba_api_commonplayerinfo,Damyean Dotson
1628424,1997-07-04,nba_api_commonplayerinfo,Kobi Simmons
1628425,1995-02-10,nba_api_commonplayerinfo,Sterling Brown
1628426,1995-08-06,nba_api_commonplayerinfo,Sasha Vezenkov
1628427,1997-04-10,nba_api_commonplayerinfo,Vlatko Čančar
1628430,1994-09-16,nba_api_commonplayerinfo,Nigel Williams-Goss
1628431,,common_player_info_error:KeyError,
1628432,1995-06-11,nba_api_commonplayerinfo,Davon Reed
1628439,1994-07-24,nba_api_commonplayerinfo,Isaiah Hicks
1628443,1993-01-15,nba_api_commonplayerinfo,Kadeem Allen
1628444,1994-07-03,nba_api_commonplayerinfo,Jabari Bird
1628445,,common_player_info_error:KeyError,
1628446,,common_player_info_error:KeyError,
1628449,1993-01-11,nba_api_commonplayerinfo,Chris Boucher
1628452,,common_player_info_error:KeyError,
1628453,,common_player_info_error:KeyError,
1628476,1995-04-03,nba_api_commonplayerinfo,Derrick Walton Jr.
1628502,1994-12-16,nba_api_commonplayerinfo,Nigel Hayes-Davis
1628503,1993-01-12,nba_api_commonplayerinfo,Jamel Artis
1628514,,common_player_info_error:KeyError,
1628515,1996-04-13,nba_api_commonplayerinfo,Isaiah Briscoe
1628959,1997-10-29,nba_api_commonplayerinfo,Rawle Alkins
1628960,1995-10-08,nba_api_commonplayerinfo,Grayson Allen
1628961,1997-11-20,nba_api_commonplayerinfo,Kostas Antetokounmpo
1628962,1999-09-17,nba_api_commonplayerinfo,Udoka Azubuike
1628963,1999-03-14,nba_api_commonplayerinfo,Marvin Bagley III
1628964,1998-05-12,nba_api_commonplayerinfo,Mo Bamba
1628965,,common_player_info_error:KeyError,
1628966,1996-01-23,nba_api_commonplayerinfo,Keita Bates-Diop
1628967,,common_player_info_error:KeyError,
1628968,1998-10-02,nba_api_commonplayerinfo,Brian Bowen II
1628969,1996-08-30,nba_api_commonplayerinfo,Mikal Bridges
1628970,1998-03-21,nba_api_commonplayerinfo,Miles Bridges
1628971,1996-08-15,nba_api_commonplayerinfo,Bruce Brown
1628972,1999-07-28,nba_api_commonplayerinfo,Troy Brown Jr.
1628973,1996-08-31,nba_api_commonplayerinfo,Jalen Brunson
1628974,1997-10-11,nba_api_commonplayerinfo,Tony Carr
1628975,1995-09-14,nba_api_commonplayerinfo,Jevon Carter
1628976,1999-04-16,nba_api_commonplayerinfo,Wendell Carter Jr.
1628977,1998-07-31,nba_api_commonplayerinfo,Hamidou Diallo
1628978,1997-01-31,nba_api_commonplayerinfo,Donte DiVincenzo
1628979,1998-08-03,nba_api_commonplayerinfo,Trevon Duval
1628980,1997-06-18,nba_api_commonplayerinfo,Jacob Evans
1628981,1998-08-15,nba_api_commonplayerinfo,Bruno Fernando
1628982,1996-08-30,nba_api_commonplayerinfo,Melvin Frazier Jr.
1628983,1998-07-12,nba_api_commonplayerinfo,Shai Gilgeous-Alexander
1628984,1995-02-22,nba_api_commonplayerinfo,Devonte' Graham
1628985,1995-07-07,nba_api_commonplayerinfo,Devon Hall
1628986,,common_player_info_error:KeyError,
1628987,1996-07-09,nba_api_commonplayerinfo,Kevin Hervey
1628988,1996-09-30,nba_api_commonplayerinfo,Aaron Holiday
1628989,1998-08-27,nba_api_commonplayerinfo,Kevin Huerter
1628990,1996-04-26,nba_api_commonplayerinfo,Chandler Hutchison
1628991,1999-09-15,nba_api_commonplayerinfo,Jaren Jackson Jr.
1628992,,common_player_info_error:KeyError,
1628993,1996-04-22,nba_api_commonplayerinfo,Alize Johnson
1628994,1994-01-15,nba_api_commonplayerinfo,George King
1628995,1999-08-11,nba_api_commonplayerinfo,Kevin Knox II
1628996,,common_player_info_error:KeyError,
1628997,1995-09-28,nba_api_commonplayerinfo,Caleb Martin
1628998,1995-09-28,nba_api_commonplayerinfo,Cody Martin
1628999,1996-08-14,nba_api_commonplayerinfo,Yante Maten
1629000,,common_player_info_error:KeyError,
1629001,1998-05-28,nba_api_commonplayerinfo,De'Anthony Melton
1629002,1997-03-22,nba_api_commonplayerinfo,Chimezie Metu
1629003,1996-09-26,nba_api_commonplayerinfo,Shake Milton
1629004,1997-06-10,nba_api_commonplayerinfo,Svi Mykhailiuk
1629005,1997-02-21,nba_api_commonplayerinfo,Malik Newman
1629006,1998-09-01,nba_api_commonplayerinfo,Josh Okogie
1629007,1999-11-15,nba_api_commonplayerinfo,Jontay Porter
1629008,1998-06-29,nba_api_commonplayerinfo,Michael Porter Jr.
1629009,,common_player_info_error:KeyError,
1629010,1997-02-22,nba_api_commonplayerinfo,Jerome Robinson
1629011,1998-04-01,nba_api_commonplayerinfo,Mitchell Robinson
1629012,1999-01-04,nba_api_commonplayerinfo,Collin Sexton
1629013,1997-03-13,nba_api_commonplayerinfo,Landry Shamet
1629014,1999-06-08,nba_api_commonplayerinfo,Anfernee Simons
1629015,1999-06-04,nba_api_commonplayerinfo,Zhaire Smith
1629016,1997-07-21,nba_api_commonplayerinfo,Omari Spellman
1629017,1996-05-08,nba_api_commonplayerinfo,Khyri Thomas
1629018,1999-01-18,nba_api_commonplayerinfo,Gary Trent Jr.
1629019,1996-01-17,nba_api_commonplayerinfo,Allonzo Trier
1629020,1999-04-03,nba_api_commonplayerinfo,Jarred Vanderbilt
1629021,1997-04-26,nba_api_commonplayerinfo,Moritz Wagner
1629022,1998-12-14,nba_api_commonplayerinfo,Lonnie Walker IV
1629023,1998-08-23,nba_api_commonplayerinfo,P.J. Washington
1629024,,common_player_info_error:KeyError,
1629025,,common_player_info_error:KeyError,
1629026,1994-12-02,nba_api_commonplayerinfo,Kenrich Williams
1629027,1998-09-19,nba_api_commonplayerinfo,Trae Young
1629028,1998-07-23,nba_api_commonplayerinfo,Deandre Ayton
1629029,1999-02-28,nba_api_commonplayerinfo,Luka Dončić
1629033,1995-11-05,nba_api_commonplayerinfo,Theo Pinson
1629034,1997-03-11,nba_api_commonplayerinfo,Ray Spalding
1629035,1998-03-12,nba_api_commonplayerinfo,Carsen Edwards
1629036,,common_player_info_error:KeyError,
1629037,,common_player_info_error:KeyError,
1629044,1998-06-29,nba_api_commonplayerinfo,Shamorie Ponds
1629048,1999-07-20,nba_api_commonplayerinfo,Goga Bitadze
1629052,1998-06-20,nba_api_commonplayerinfo,Oshae Brissett
1629053,1996-04-05,nba_api_commonplayerinfo,Vincent Edwards
1629056,1997-05-16,nba_api_commonplayerinfo,Terence Davis
1629057,1997-10-17,nba_api_commonplayerinfo,Robert Williams III
1629058,1999-05-08,nba_api_commonplayerinfo,Dzanan Musa
1629059,1997-10-23,nba_api_commonplayerinfo,Elie Okobo
1629060,1998-02-08,nba_api_commonplayerinfo,Rui Hachimura
1629065,1997-06-16,nba_api_commonplayerinfo,Ky Bowman
1629066,1998-02-05,nba_api_commonplayerinfo,Rodions Kurucs
1629067,1999-11-08,nba_api_commonplayerinfo,Isaac Bonga
1629068,,common_player_info_error:KeyError,
1629076,1997-09-23,nba_api_commonplayerinfo,Tyler Cook
1629079,,common_player_info_error:KeyError,
1629083,1998-01-04,nba_api_commonplayerinfo,Arnoldas Kulboka
1629118,1996-02-03,nba_api_commonplayerinfo,Thomas Welsh
1629159,,common_player_info_error:KeyError,
1629346,2000-08-18,nba_api_commonplayerinfo,Alen Smailagic
1629603,1997-01-21,nba_api_commonplayerinfo,Mamadi Diakite
1629604,2000-06-16,nba_api_commonplayerinfo,CJ Elleby
1629605,1995-12-10,nba_api_commonplayerinfo,Tacko Fall
1629607,1997-09-14,nba_api_commonplayerinfo,Jared Harper
1629608,1996-12-09,nba_api_commonplayerinfo,Dewan Hernandez
1629610,1997-08-30,nba_api_commonplayerinfo,DaQuan Jeffries
1629611,1996-10-18,nba_api_commonplayerinfo,Terance Mann
1629614,2000-01-16,nba_api_commonplayerinfo,Andrew Nembhard
1629617,2000-03-21,nba_api_commonplayerinfo,Reggie Perry
1629618,1999-10-22,nba_api_commonplayerinfo,Jalen Pickett
1629619,1997-07-07,nba_api_commonplayerinfo,Myles Powell
1629621,1995-07-26,nba_api_commonplayerinfo,Marial Shayok
1629625,1997-10-27,nba_api_commonplayerinfo,Justin Wright-Foreman
1629626,1999-11-16,nba_api_commonplayerinfo,Bol Bol
1629627,2000-07-06,nba_api_commonplayerinfo,Zion Williamson
1629628,2000-06-14,nba_api_commonplayerinfo,RJ Barrett
1629629,1999-09-01,nba_api_commonplayerinfo,Cam Reddish
1629630,1999-08-10,nba_api_commonplayerinfo,Ja Morant
1629631,1997-12-02,nba_api_commonplayerinfo,De'Andre Hunter
1629632,2000-02-16,nba_api_commonplayerinfo,Coby White
1629633,1999-02-20,nba_api_commonplayerinfo,Jarrett Culver
1629634,1996-09-19,nba_api_commonplayerinfo,Brandon Clarke
1629635,2000-12-23,nba_api_commonplayerinfo,Sekou Doumbouya
1629636,2000-01-26,nba_api_commonplayerinfo,Darius Garland
1629637,2000-05-23,nba_api_commonplayerinfo,Jaxson Hayes
1629638,1998-09-02,nba_api_commonplayerinfo,Nickeil Alexander-Walker
1629639,2000-01-20,nba_api_commonplayerinfo,Tyler Herro
1629640,1999-10-11,nba_api_commonplayerinfo,Keldon Johnson
1629641,1999-10-25,nba_api_commonplayerinfo,Romeo Langford
1629642,2000-02-11,nba_api_commonplayerinfo,Nassir Little
1629643,1998-08-18,nba_api_commonplayerinfo,Chuma Okeke
1629644,1999-04-28,nba_api_commonplayerinfo,KZ Okpala
1629645,2000-05-04,nba_api_commonplayerinfo,Kevin Porter Jr.
1629646,2000-10-28,nba_api_commonplayerinfo,Charles Bassey
1629647,2000-06-12,nba_api_commonplayerinfo,Darius Bazley
1629648,1997-11-05,nba_api_commonplayerinfo,Jordan Bone
1629649,1999-01-08,nba_api_commonplayerinfo,Ignas Brazdeikis
1629650,1999-10-13,nba_api_commonplayerinfo,Moses Brown
1629651,1999-04-17,nba_api_commonplayerinfo,Nic Claxton
1629652,1999-04-19,nba_api_commonplayerinfo,Luguentz Dort
1629653,1999-08-02,nba_api_commonplayerinfo,Devon Dotson
1629655,1998-10-01,nba_api_commonplayerinfo,Daniel Gafford
1629656,2000-05-08,nba_api_commonplayerinfo,Quentin Grimes
1629657,1997-08-11,nba_api_commonplayerinfo,Kyle Guy
1629658,1999-03-30,nba_api_commonplayerinfo,Jaylen Hoard
1629659,2000-11-25,nba_api_commonplayerinfo,Talen Horton-Tucker
1629660,1997-07-08,nba_api_commonplayerinfo,Ty Jerome
1629661,1996-03-03,nba_api_commonplayerinfo,Cameron Johnson
1629662,1997-08-14,nba_api_commonplayerinfo,Mfiondu Kabengele
1629663,1999-04-06,nba_api_commonplayerinfo,Louis King
1629664,,common_player_info_error:KeyError,
1629665,2000-06-13,nba_api_commonplayerinfo,Jalen Lecque
1629666,1996-11-15,nba_api_commonplayerinfo,Charles Matthews
1629667,1998-01-31,nba_api_commonplayerinfo,Jalen McDaniels
1629668,1997-12-09,nba_api_commonplayerinfo,Zach Norvell Jr.
1629669,1999-07-09,nba_api_commonplayerinfo,Jaylen Nowell
1629670,1998-09-09,nba_api_commonplayerinfo,Jordan Nwora
1629671,1997-08-04,nba_api_commonplayerinfo,Miye Oni
1629672,1996-11-04,nba_api_commonplayerinfo,Eric Paschall
1629673,1999-06-19,nba_api_commonplayerinfo,Jordan Poole
1629674,1999-07-13,nba_api_commonplayerinfo,Neemias Queta
1629675,1999-08-26,nba_api_commonplayerinfo,Naz Reid
1629676,1998-02-03,nba_api_commonplayerinfo,Isaiah Roby
1629677,2000-01-09,nba_api_commonplayerinfo,Luka Samanic
1629678,1997-03-30,nba_api_commonplayerinfo,Admiral Schofield
1629679,1999-11-07,nba_api_commonplayerinfo,Simisola Shittu
1629680,1997-03-04,nba_api_commonplayerinfo,Matisse Thybulle
1629681,1998-03-05,nba_api_commonplayerinfo,Killian Tillie
1629682,1998-01-10,nba_api_commonplayerinfo,Tremont Waters
1629683,1996-09-10,nba_api_commonplayerinfo,Quinndary Weatherspoon
1629684,1998-11-30,nba_api_commonplayerinfo,Grant Williams
1629685,1996-09-22,nba_api_commonplayerinfo,Dylan Windler
1629686,2000-06-10,nba_api_commonplayerinfo,Deividas Sirvydis
1629700,1999-07-27,nba_api_commonplayerinfo,Kaleb Wesson
1629712,1999-07-02,nba_api_commonplayerinfo,Didi Louzada
1629713,1997-01-24,nba_api_commonplayerinfo,Justin James
1629714,1996-06-07,nba_api_commonplayerinfo,Jarrell Brantley
1630162,2001-08-05,nba_api_commonplayerinfo,Anthony Edwards
1630163,2001-08-22,nba_api_commonplayerinfo,LaMelo Ball
1630164,2001-03-31,nba_api_commonplayerinfo,James Wiseman
1630165,2001-07-27,nba_api_commonplayerinfo,Killian Hayes
1630166,2001-01-03,nba_api_commonplayerinfo,Deni Avdija
1630167,1998-03-04,nba_api_commonplayerinfo,Obi Toppin
1630168,2000-12-11,nba_api_commonplayerinfo,Onyeka Okongwu
1630169,2000-02-29,nba_api_commonplayerinfo,Tyrese Haliburton
1630170,2000-08-23,nba_api_commonplayerinfo,Devin Vassell
1630171,2001-01-26,nba_api_commonplayerinfo,Isaac Okoro
1630172,2001-08-26,nba_api_commonplayerinfo,Patrick Williams
1630173,1999-09-19,nba_api_commonplayerinfo,Precious Achiuwa
1630174,1999-10-16,nba_api_commonplayerinfo,Aaron Nesmith
1630175,2000-05-15,nba_api_commonplayerinfo,Cole Anthony
1630176,2001-02-25,nba_api_commonplayerinfo,Vernon Carey Jr.
1630177,2001-06-12,nba_api_commonplayerinfo,Theo Maledon
1630178,2000-11-04,nba_api_commonplayerinfo,Tyrese Maxey
1630179,2000-09-28,nba_api_commonplayerinfo,Tyrell Terry
1630180,1999-04-09,nba_api_commonplayerinfo,Saddiq Bey
1630181,2001-02-07,nba_api_commonplayerinfo,R.J. Hampton
1630182,2000-11-16,nba_api_commonplayerinfo,Josh Green
1630183,2000-09-29,nba_api_commonplayerinfo,Jaden McDaniels
1630184,2001-04-06,nba_api_commonplayerinfo,Kira Lewis Jr.
1630185,2001-03-14,nba_api_commonplayerinfo,Nico Mannion
1630186,2001-06-09,nba_api_commonplayerinfo,Jahmi'us Ramsey
1630187,1999-09-20,nba_api_commonplayerinfo,Daniel Oturu
1630188,2000-03-16,nba_api_commonplayerinfo,Jalen Smith
1630189,1998-02-10,nba_api_commonplayerinfo,Tyler Bey
1630190,1998-03-10,nba_api_commonplayerinfo,Elijah Hughes
1630191,2001-05-22,nba_api_commonplayerinfo,Isaiah Stewart
1630192,2001-01-09,nba_api_commonplayerinfo,Zeke Nnaji
1630193,1999-06-17,nba_api_commonplayerinfo,Immanuel Quickley
1630194,1999-06-14,nba_api_commonplayerinfo,Paul Reed
1630195,2000-09-11,nba_api_commonplayerinfo,Leandro Bolmaro
1630196,2000-04-15,nba_api_commonplayerinfo,Filip Petrusev
1630197,2001-12-26,nba_api_commonplayerinfo,Aleksej Pokusevski
1630198,1999-07-02,nba_api_commonplayerinfo,Isaiah Joe
1630199,1999-08-18,nba_api_commonplayerinfo,Cassius Stanley
1630200,2000-01-08,nba_api_commonplayerinfo,Tre Jones
1630201,1998-05-09,nba_api_commonplayerinfo,Malachi Flynn
1630202,1998-01-28,nba_api_commonplayerinfo,Payton Pritchard
1630203,1997-02-08,nba_api_commonplayerinfo,Grant Riller
1630204,1999-07-08,nba_api_commonplayerinfo,Ashton Hagans
1630205,1997-07-09,nba_api_commonplayerinfo,Lamar Stevens
1630206,2000-09-01,nba_api_commonplayerinfo,Jay Scrubb
1630208,1997-11-29,nba_api_commonplayerinfo,Nick Richards
1630210,1999-03-03,nba_api_commonplayerinfo,Markus Howard
1630211,2000-05-16,nba_api_commonplayerinfo,Karim Mane
1630213,1998-01-13,nba_api_commonplayerinfo,Yoeli Childs
1630214,1999-01-12,nba_api_commonplayerinfo,Xavier Tillman
1630215,2000-08-25,nba_api_commonplayerinfo,Jared Butler
1630216,1998-02-28,nba_api_commonplayerinfo,Cassius Winston
1630217,1998-06-25,nba_api_commonplayerinfo,Desmond Bane
1630218,1999-09-22,nba_api_commonplayerinfo,Robert Woodard II
1630219,1997-09-05,nba_api_commonplayerinfo,Skylar Mays
1630220,2000-02-15,nba_api_commonplayerinfo,Paul Eboua
1630221,2000-10-08,nba_api_commonplayerinfo,Josh Hall
1630222,1998-07-21,nba_api_commonplayerinfo,Mason Jones
1630223,1998-08-14,nba_api_commonplayerinfo,Jalen Harris
1630224,2002-02-09,nba_api_commonplayerinfo,Jalen Green
1630225,2001-10-17,nba_api_commonplayerinfo,Isaiah Todd
1630227,2002-02-13,nba_api_commonplayerinfo,Daishen Nix
1630228,2002-10-06,nba_api_commonplayerinfo,Jonathan Kuminga
1630230,1998-01-24,nba_api_commonplayerinfo,Naji Marshall
1630231,2001-01-06,nba_api_commonplayerinfo,KJ Martin
1630232,2001-01-08,nba_api_commonplayerinfo,Kahlil Whitney
1630233,1997-09-20,nba_api_commonplayerinfo,Nathan Knight
1630234,1998-07-16,nba_api_commonplayerinfo,Ty-Shon Alexander
1630235,1998-06-12,nba_api_commonplayerinfo,Trent Forrest
1630236,2000-12-21,nba_api_commonplayerinfo,Yam Madar
1630240,1999-06-23,nba_api_commonplayerinfo,Saben Lee
1630241,1996-05-15,nba_api_commonplayerinfo,Sam Merrill
1630245,2000-01-17,nba_api_commonplayerinfo,Ayo Dosunmu
1630249,2000-06-19,nba_api_commonplayerinfo,Vít Krejčí
1630250,1999-10-15,nba_api_commonplayerinfo,Marko Simonovic
1630251,,common_player_info_error:KeyError,
1630525,2001-02-26,nba_api_commonplayerinfo,David Johnson
1630526,2000-11-03,nba_api_commonplayerinfo,Jeremiah Robinson-Earl
1630527,2001-11-28,nba_api_commonplayerinfo,Brandon Boston
1630528,2001-12-08,nba_api_commonplayerinfo,Josh Christopher
1630529,1998-10-06,nba_api_commonplayerinfo,Herbert Jones
1630530,2000-06-18,nba_api_commonplayerinfo,Trey Murphy III
1630531,2002-09-25,nba_api_commonplayerinfo,Jaden Springer
1630532,2001-08-27,nba_api_commonplayerinfo,Franz Wagner
1630533,2001-09-12,nba_api_commonplayerinfo,Ziaire Williams
1630534,2000-04-20,nba_api_commonplayerinfo,Ochai Agbaji
1630535,2001-09-01,nba_api_commonplayerinfo,Greg Brown III
1630536,2001-06-11,nba_api_commonplayerinfo,Sharife Cooper
1630537,1997-06-13,nba_api_commonplayerinfo,Chris Duarte
1630538,2000-09-14,nba_api_commonplayerinfo,Bones Hyland
1630539,2001-01-19,nba_api_commonplayerinfo,Kai Jones
1630540,2000-09-08,nba_api_commonplayerinfo,Miles McBride
1630541,2002-05-31,nba_api_commonplayerinfo,Moses Moody
1630542,2001-10-23,nba_api_commonplayerinfo,Marcus Bagley
1630543,2002-01-10,nba_api_commonplayerinfo,Isaiah Jackson
1630544,2001-02-03,nba_api_commonplayerinfo,Tre Mann
1630545,2000-07-30,nba_api_commonplayerinfo,Terrence Shannon Jr.
1630546,2001-04-02,nba_api_commonplayerinfo,Max Abmas
1630547,2000-09-18,nba_api_commonplayerinfo,James Bouknight
1630548,2001-03-17,nba_api_commonplayerinfo,Johnny Juzang
1630549,2001-11-06,nba_api_commonplayerinfo,Day'Ron Sharpe
1630550,2002-08-26,nba_api_commonplayerinfo,JT Thor
1630551,2001-06-29,nba_api_commonplayerinfo,Justin Champagnie
1630552,2001-12-18,nba_api_commonplayerinfo,Jalen Johnson
1630553,2002-03-10,nba_api_commonplayerinfo,Keon Johnson
1630554,1999-08-10,nba_api_commonplayerinfo,Jason Preston
1630556,2000-08-09,nba_api_commonplayerinfo,Kessler Edwards
1630557,1999-03-03,nba_api_commonplayerinfo,Corey Kispert
1630558,1998-09-05,nba_api_commonplayerinfo,Davion Mitchell
1630559,1998-05-29,nba_api_commonplayerinfo,Austin Reaves
1630560,2001-10-13,nba_api_commonplayerinfo,Cam Thomas
1630561,1999-10-13,nba_api_commonplayerinfo,David Duke Jr.
1630562,2000-04-20,nba_api_commonplayerinfo,Matt Hurt
1630563,2002-12-24,nba_api_commonplayerinfo,Joshua Primo
1630564,1999-07-07,nba_api_commonplayerinfo,RaiQuan Gray
1630565,1999-08-30,nba_api_commonplayerinfo,Aaron Henry
1630566,1998-12-02,nba_api_commonplayerinfo,John Petty Jr.
1630567,2001-08-01,nba_api_commonplayerinfo,Scottie Barnes
1630568,1998-12-27,nba_api_commonplayerinfo,Luka Garza
1630569,2001-10-02,nba_api_commonplayerinfo,DJ Steward
1630570,2000-11-09,nba_api_commonplayerinfo,Trendon Watford
1630571,1999-09-23,nba_api_commonplayerinfo,Matthew Mayer
1630572,1999-05-23,nba_api_commonplayerinfo,Sandro Mamukelashvili
1630573,1997-12-08,nba_api_commonplayerinfo,Sam Hauser
1630574,2002-04-12,nba_api_commonplayerinfo,Ariel Hukporti
1630575,2000-03-12,nba_api_commonplayerinfo,Scottie Lewis
1630576,,common_player_info_error:KeyError,
1630577,2001-06-29,nba_api_commonplayerinfo,Julian Champagnie
1630578,2002-07-25,nba_api_commonplayerinfo,Alperen Sengun
1630579,1998-10-20,nba_api_commonplayerinfo,Jericho Sims
1630580,1999-08-23,nba_api_commonplayerinfo,Joe Wieskamp
1630581,2002-10-10,nba_api_commonplayerinfo,Josh Giddey
1630582,1999-05-07,nba_api_commonplayerinfo,Yves Pons
1630583,2001-01-10,nba_api_commonplayerinfo,Santi Aldama
1630584,2002-08-07,nba_api_commonplayerinfo,Juhann Begarin
1630586,2002-03-09,nba_api_commonplayerinfo,Usman Garuba
1630587,1998-07-28,nba_api_commonplayerinfo,Isaiah Livers
1630588,2000-11-04,nba_api_commonplayerinfo,Makur Maker
1630589,1998-12-23,nba_api_commonplayerinfo,Moses Wright
1630590,2000-11-10,nba_api_commonplayerinfo,Scotty Pippen Jr.
1630591,2001-06-03,nba_api_commonplayerinfo,Jalen Suggs
1630592,2000-11-04,nba_api_commonplayerinfo,Jalen Wilson
1630593,1998-10-25,nba_api_commonplayerinfo,McKinley Wright IV
1630594,,common_player_info_error:KeyError,
1630595,2001-09-25,nba_api_commonplayerinfo,Cade Cunningham
1630596,2001-06-18,nba_api_commonplayerinfo,Evan Mobley
1630598,1999-01-02,nba_api_commonplayerinfo,Aaron Wiggins
1630599,2000-11-19,nba_api_commonplayerinfo,Rokas Jokubaitis
1630600,1999-09-24,nba_api_commonplayerinfo,Isaiah Mobley
1630604,2000-12-18,nba_api_commonplayerinfo,E.J. Liddell
1630611,2002-06-22,nba_api_commonplayerinfo,Gui Santos
1630613,2000-03-24,nba_api_commonplayerinfo,Duane Washington Jr.
1630620,1999-10-20,nba_api_commonplayerinfo,Darius Days
1630625,1999-11-07,nba_api_commonplayerinfo,Dalano Banton
1630629,2002-06-01,nba_api_commonplayerinfo,Gabriele Procida
1630637,1997-12-23,nba_api_commonplayerinfo,Carlik Jones
1630638,2000-05-01,nba_api_commonplayerinfo,Balsa Koprivica
1630639,2000-07-15,nba_api_commonplayerinfo,A.J. Lawson
1630652,2000-09-16,nba_api_commonplayerinfo,Trevion Williams
1630656,2001-04-26,nba_api_commonplayerinfo,Hugo Besson
1630681,1998-08-03,nba_api_commonplayerinfo,Marcus Zegarowski
1630686,1999-01-02,nba_api_commonplayerinfo,Georgios Kalaitzakis
1630699,2000-10-12,nba_api_commonplayerinfo,MarJon Beauchamp
1630700,2003-03-17,nba_api_commonplayerinfo,Dyson Daniels
1630701,2003-01-16,nba_api_commonplayerinfo,Michael Foster Jr.
1630702,2002-07-05,nba_api_commonplayerinfo,Jaden Hardy
1630703,2004-02-03,nba_api_commonplayerinfo,Scoot Henderson
1630855,2003-01-11,nba_api_commonplayerinfo,Zeng Zeng
1631093,2002-02-13,nba_api_commonplayerinfo,Jaden Ivey
1631094,2002-11-12,nba_api_commonplayerinfo,Paolo Banchero
1631095,2003-05-13,nba_api_commonplayerinfo,Jabari Smith Jr.
1631096,2002-05-01,nba_api_commonplayerinfo,Chet Holmgren
1631097,2002-06-19,nba_api_commonplayerinfo,Bennedict Mathurin
1631098,2002-02-27,nba_api_commonplayerinfo,Johnny Davis
1631099,2000-08-19,nba_api_commonplayerinfo,Keegan Murray
1631100,2003-08-25,nba_api_commonplayerinfo,AJ Griffin
1631101,2003-05-30,nba_api_commonplayerinfo,Shaedon Sharpe
1631102,2001-11-15,nba_api_commonplayerinfo,TyTy Washington Jr.
1631103,2003-05-12,nba_api_commonplayerinfo,Malaki Branham
1631104,2003-03-16,nba_api_commonplayerinfo,Blake Wesley
1631105,2003-11-18,nba_api_commonplayerinfo,Jalen Duren
1631106,2001-05-10,nba_api_commonplayerinfo,Tari Eason
1631107,2003-06-09,nba_api_commonplayerinfo,Nikola Jović
1631108,2003-02-10,nba_api_commonplayerinfo,Max Christie
1631109,2001-12-16,nba_api_commonplayerinfo,Mark Williams
1631110,2003-05-20,nba_api_commonplayerinfo,Jeremy Sochan
1631111,2001-09-18,nba_api_commonplayerinfo,Wendell Moore Jr.
1631112,2003-05-11,nba_api_commonplayerinfo,Kendall Brown
1631113,2002-09-16,nba_api_commonplayerinfo,Kennedy Chandler
